X,Y,Z
123540,124140,1006
123570,124140,1020
123600,124140,1029
123630,124140,1037
123660,124140,1061
123690,124140,1080
123720,124140,1094
123750,124140,1110
123780,124140,1139
123810,124140,1166
123840,124140,1194
123870,124140,1223
123900,124140,1247
123930,124140,1266
123960,124140,1289
123990,124140,1316
124020,124140,1336
124050,124140,1360
124080,124140,1382
124110,124140,1403
124140,124140,1427
124170,124140,1451
124200,124140,1472
124230,124140,1492
124260,124140,1511
124290,124140,1532
124320,124140,1558
124350,124140,1587
124380,124140,1620
124410,124140,1649
124440,124140,1677
124470,124140,1694
120000,124170,903
120030,124170,943
120060,124170,964
120090,124170,996
120120,124170,1028
120150,124170,1058
120180,124170,1075
120210,124170,1081
120240,124170,1082
120270,124170,1074
120300,124170,1069
120330,124170,1064
120360,124170,1053
120390,124170,1038
120420,124170,1013
120450,124170,989
120480,124170,975
120510,124170,959
120540,124170,946
120570,124170,939
120600,124170,929
120630,124170,917
120660,124170,901
120690,124170,888
120720,124170,883
120750,124170,884
120780,124170,877
120810,124170,862
120840,124170,850
120870,124170,843
120900,124170,836
120930,124170,809
120960,124170,755
120990,124170,688
121020,124170,655
121050,124170,627
121080,124170,599
121110,124170,577
121140,124170,563
121170,124170,551
121200,124170,533
121230,124170,524
121260,124170,539
121290,124170,548
121320,124170,569
121350,124170,596
121380,124170,621
121410,124170,644
121440,124170,667
121470,124170,693
121500,124170,720
121530,124170,757
121560,124170,790
121590,124170,822
121620,124170,850
121650,124170,881
121680,124170,911
121710,124170,948
121740,124170,992
121770,124170,1030
121800,124170,1042
121830,124170,1045
121860,124170,1049
121890,124170,1067
121920,124170,1087
121950,124170,1105
121980,124170,1120
122010,124170,1138
122040,124170,1162
122070,124170,1190
122100,124170,1201
122130,124170,1226
122160,124170,1176
122190,124170,1177
122220,124170,1182
122250,124170,1188
122280,124170,1215
122310,124170,1222
122340,124170,1231
122370,124170,1238
122400,124170,1256
122430,124170,1272
122460,124170,1265
122490,124170,1256
122520,124170,1249
122550,124170,1190
122580,124170,1176
122610,124170,1164
122640,124170,1186
122670,124170,1172
122700,124170,1149
122730,124170,1131
122760,124170,1100
122790,124170,1068
122820,124170,1043
122850,124170,1021
122880,124170,1005
122910,124170,984
122940,124170,964
122970,124170,938
123000,124170,928
123030,124170,911
123060,124170,895
123090,124170,903
123120,124170,904
123150,124170,905
123180,124170,911
123210,124170,911
123240,124170,904
123270,124170,911
123300,124170,923
123330,124170,934
123360,124170,947
123390,124170,954
123420,124170,961
123450,124170,967
123480,124170,974
123510,124170,979
123540,124170,984
123570,124170,991
123600,124170,1003
123630,124170,1021
123660,124170,1036
123690,124170,1052
123720,124170,1063
123750,124170,1079
123780,124170,1098
123810,124170,1125
123840,124170,1155
123870,124170,1175
123900,124170,1197
123930,124170,1222
123960,124170,1254
123990,124170,1290
124020,124170,1325
124050,124170,1361
124080,124170,1388
124110,124170,1412
124140,124170,1435
124170,124170,1461
124200,124170,1489
124230,124170,1510
124260,124170,1528
124290,124170,1542
124320,124170,1563
124350,124170,1583
124380,124170,1611
124410,124170,1638
124440,124170,1666
124470,124170,1688
120000,124200,874
120030,124200,907
120060,124200,934
120090,124200,963
120120,124200,1002
120150,124200,1039
120180,124200,1077
120210,124200,1099
120240,124200,1111
120270,124200,1113
120300,124200,1110
120330,124200,1111
120360,124200,1105
120390,124200,1092
120420,124200,1073
120450,124200,1055
120480,124200,1035
120510,124200,1020
120540,124200,1002
120570,124200,988
120600,124200,976
120630,124200,969
120660,124200,957
120690,124200,942
120720,124200,930
120750,124200,924
120780,124200,918
120810,124200,907
120840,124200,896
120870,124200,882
120900,124200,873
120930,124200,856
120960,124200,817
120990,124200,759
121020,124200,707
121050,124200,663
121080,124200,636
121110,124200,612
121140,124200,590
121170,124200,566
121200,124200,544
121230,124200,527
121260,124200,519
121290,124200,517
121320,124200,529
121350,124200,552
121380,124200,590
121410,124200,612
121440,124200,640
121470,124200,662
121500,124200,690
121530,124200,722
121560,124200,748
121590,124200,775
121620,124200,805
121650,124200,837
121680,124200,864
121710,124200,894
121740,124200,923
121770,124200,946
121800,124200,967
121830,124200,984
121860,124200,999
121890,124200,1015
121920,124200,1035
121950,124200,1054
121980,124200,1069
122010,124200,1087
122040,124200,1101
122070,124200,1120
122100,124200,1138
122130,124200,1118
122160,124200,1118
122190,124200,1117
122220,124200,1119
122250,124200,1125
122280,124200,1131
122310,124200,1149
122340,124200,1156
122370,124200,1173
122400,124200,1205
122430,124200,1161
122460,124200,1158
122490,124200,1150
122520,124200,1138
122550,124200,1124
122580,124200,1112
122610,124200,1102
122640,124200,1092
122670,124200,1082
122700,124200,1069
122730,124200,1099
122760,124200,1053
122790,124200,1021
122820,124200,995
122850,124200,972
122880,124200,955
122910,124200,933
122940,124200,908
122970,124200,902
123000,124200,894
123030,124200,891
123060,124200,896
123090,124200,900
123120,124200,907
123150,124200,916
123180,124200,931
123210,124200,934
123240,124200,929
123270,124200,929
123300,124200,931
123330,124200,930
123360,124200,937
123390,124200,943
123420,124200,945
123450,124200,947
123480,124200,952
123510,124200,959
123540,124200,962
123570,124200,973
123600,124200,979
123630,124200,996
123660,124200,1008
123690,124200,1021
123720,124200,1034
123750,124200,1049
123780,124200,1067
123810,124200,1093
123840,124200,1118
123870,124200,1135
123900,124200,1162
123930,124200,1193
123960,124200,1233
123990,124200,1272
124020,124200,1312
124050,124200,1349
124080,124200,1383
124110,124200,1415
124140,124200,1446
124170,124200,1474
124200,124200,1504
124230,124200,1526
124260,124200,1548
124290,124200,1565
124320,124200,1582
124350,124200,1604
124380,124200,1622
124410,124200,1644
124440,124200,1669
124470,124200,1687
120000,124230,854
120030,124230,886
120060,124230,917
120090,124230,946
120120,124230,985
120150,124230,1025
120180,124230,1062
120210,124230,1098
120240,124230,1131
120270,124230,1155
120300,124230,1167
120330,124230,1167
120360,124230,1162
120390,124230,1152
120420,124230,1133
120450,124230,1111
120480,124230,1095
120510,124230,1076
120540,124230,1055
120570,124230,1033
120600,124230,1017
120630,124230,1007
120660,124230,997
120690,124230,995
120720,124230,985
120750,124230,975
120780,124230,965
120810,124230,953
120840,124230,940
120870,124230,923
120900,124230,906
120930,124230,887
120960,124230,852
120990,124230,805
121020,124230,766
121050,124230,718
121080,124230,669
121110,124230,642
121140,124230,618
121170,124230,594
121200,124230,567
121230,124230,548
121260,124230,536
121290,124230,522
121320,124230,513
121350,124230,524
121380,124230,545
121410,124230,589
121440,124230,612
121470,124230,634
121500,124230,652
121530,124230,680
121560,124230,707
121590,124230,725
121620,124230,753
121650,124230,788
121680,124230,821
121710,124230,853
121740,124230,877
121770,124230,893
121800,124230,906
121830,124230,922
121860,124230,949
121890,124230,962
121920,124230,976
121950,124230,993
121980,124230,1005
122010,124230,1020
122040,124230,1040
122070,124230,1059
122100,124230,1068
122130,124230,1055
122160,124230,1054
122190,124230,1053
122220,124230,1054
122250,124230,1057
122280,124230,1063
122310,124230,1069
122340,124230,1091
122370,124230,1105
122400,124230,1088
122430,124230,1089
122460,124230,1085
122490,124230,1078
122520,124230,1067
122550,124230,1054
122580,124230,1044
122610,124230,1036
122640,124230,1030
122670,124230,1023
122700,124230,1014
122730,124230,1004
122760,124230,999
122790,124230,976
122820,124230,956
122850,124230,939
122880,124230,914
122910,124230,895
122940,124230,885
122970,124230,887
123000,124230,906
123030,124230,925
123060,124230,942
123090,124230,955
123120,124230,956
123150,124230,962
123180,124230,971
123210,124230,975
123240,124230,980
123270,124230,983
123300,124230,981
123330,124230,981
123360,124230,977
123390,124230,983
123420,124230,984
123450,124230,984
123480,124230,988
123510,124230,987
123540,124230,995
123570,124230,996
123600,124230,991
123630,124230,989
123660,124230,985
123690,124230,994
123720,124230,1011
123750,124230,1031
123780,124230,1046
123810,124230,1064
123840,124230,1080
123870,124230,1099
123900,124230,1126
123930,124230,1162
123960,124230,1206
123990,124230,1245
124020,124230,1292
124050,124230,1329
124080,124230,1364
124110,124230,1416
124140,124230,1457
124170,124230,1496
124200,124230,1521
124230,124230,1542
124260,124230,1559
124290,124230,1574
124320,124230,1590
124350,124230,1608
124380,124230,1626
124410,124230,1647
124440,124230,1672
124470,124230,1691
120000,124260,833
120030,124260,878
120060,124260,909
120090,124260,936
120120,124260,969
120150,124260,1005
120180,124260,1045
120210,124260,1083
120240,124260,1125
120270,124260,1163
120300,124260,1199
120330,124260,1224
120360,124260,1223
120390,124260,1206
120420,124260,1186
120450,124260,1168
120480,124260,1150
120510,124260,1135
120540,124260,1115
120570,124260,1086
120600,124260,1068
120630,124260,1058
120660,124260,1045
120690,124260,1038
120720,124260,1032
120750,124260,1024
120780,124260,1013
120810,124260,1000
120840,124260,979
120870,124260,961
120900,124260,942
120930,124260,919
120960,124260,886
120990,124260,844
121020,124260,791
121050,124260,754
121080,124260,711
121110,124260,691
121140,124260,661
121170,124260,623
121200,124260,596
121230,124260,575
121260,124260,560
121290,124260,538
121320,124260,518
121350,124260,522
121380,124260,535
121410,124260,571
121440,124260,601
121470,124260,624
121500,124260,649
121530,124260,659
121560,124260,676
121590,124260,697
121620,124260,720
121650,124260,745
121680,124260,776
121710,124260,811
121740,124260,836
121770,124260,856
121800,124260,861
121830,124260,872
121860,124260,901
121890,124260,913
121920,124260,914
121950,124260,921
121980,124260,937
122010,124260,955
122040,124260,977
122070,124260,992
122100,124260,994
122130,124260,977
122160,124260,991
122190,124260,986
122220,124260,989
122250,124260,974
122280,124260,972
122310,124260,994
122340,124260,1024
122370,124260,1038
122400,124260,1015
122430,124260,1015
122460,124260,1012
122490,124260,1006
122520,124260,997
122550,124260,988
122580,124260,980
122610,124260,974
122640,124260,970
122670,124260,967
122700,124260,963
122730,124260,929
122760,124260,941
122790,124260,943
122820,124260,933
122850,124260,905
122880,124260,888
122910,124260,883
122940,124260,891
122970,124260,918
123000,124260,946
123030,124260,961
123060,124260,984
123090,124260,995
123120,124260,997
123150,124260,1006
123180,124260,1020
123210,124260,1025
123240,124260,1027
123270,124260,1031
123300,124260,1029
123330,124260,1030
123360,124260,1030
123390,124260,1029
123420,124260,1024
123450,124260,1026
123480,124260,1025
123510,124260,1027
123540,124260,1031
123570,124260,1027
123600,124260,1029
123630,124260,1014
123660,124260,999
123690,124260,987
123720,124260,995
123750,124260,1013
123780,124260,1028
123810,124260,1042
123840,124260,1058
123870,124260,1071
123900,124260,1095
123930,124260,1128
123960,124260,1164
123990,124260,1206
124020,124260,1258
124050,124260,1308
124080,124260,1349
124110,124260,1395
124140,124260,1440
124170,124260,1471
124200,124260,1483
124230,124260,1507
124260,124260,1530
124290,124260,1547
124320,124260,1558
124350,124260,1567
124380,124260,1583
124410,124260,1609
124440,124260,1635
124470,124260,1651
120000,124290,809
120030,124290,852
120060,124290,877
120090,124290,907
120120,124290,948
120150,124290,985
120180,124290,1028
120210,124290,1068
120240,124290,1106
120270,124290,1147
120300,124290,1190
120330,124290,1231
120360,124290,1256
120390,124290,1260
120420,124290,1242
120450,124290,1219
120480,124290,1195
120510,124290,1173
120540,124290,1157
120570,124290,1141
120600,124290,1126
120630,124290,1114
120660,124290,1101
120690,124290,1096
120720,124290,1093
120750,124290,1084
120780,124290,1060
120810,124290,1046
120840,124290,1024
120870,124290,999
120900,124290,968
120930,124290,936
120960,124290,897
120990,124290,856
121020,124290,805
121050,124290,779
121080,124290,761
121110,124290,734
121140,124290,704
121170,124290,672
121200,124290,639
121230,124290,609
121260,124290,587
